date,message
2024-04-17 05:03:33+00:00,💥Torbellino Spin Mop 360°
2024-04-17 05:03:33+00:00,"💥Torbellino Spin Mop 360°

👍የቤት መወልወያ
👉 360 ° በመሽከርከር ይጨምቃል
👉ወለል፣ ግድግዳ፣ መስታወት፣ አልጋ እና ሶፋ ስርን ለማፅዳት አመቺ ነው
👉  አንድ መቀየሪያ ፋይበር የተካተተለት
👉 ከእጅ ንክኪ ነፃ የሆነ ፅዳት


    **💦 ዋጋ፦ ✅ 1999 ብር**

♦️አድራሻ👇
📍 ቁ.1⃣♦️ :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

📍 ቁ.2⃣♦️ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ👉 @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-16 05:30:12+00:00,📣  ዘመናዊ ገመድ አልባ ጸጉር ከርል መስሪያ
2024-04-16 05:30:12+00:00,"📣  ዘመናዊ ገመድ አልባ ጸጉር ከርል መስሪያ

🍬 'CORDLESS HAIR CURL' 🍬

💁‍♀ለሁሉም አይነት ጸጉር ተስማሚ ሆኖ በተለያየ ሙቀት መጠኖች የሚሰራ ሙያ ሳይጠይቅ ውበት የሚያላብስ✨✨✨

▶️ከቦታ ቦታ በቀላሉ የሚንቀሳቀስ

ጸጉርን የማይሰባብር✔️ የማይነጭ✅ የማያጠላልፍ✅
  
🔸ከሌሎች ጸጉር መስሪያዎች በላቀ ሁኔታ የጸጉርን ጉዳት የሚከላከል ሴንሰር የተገጠመለት

🔸የቆይታ መጠን መለኪያ ያለው(Timer)⏱

▶️ በአንድ ሙሉ ቻርጅ ለ60 ደቂቃ ያለመቆራረጥ የሚያገለግል

🛍🎉 አሁኑኑ ይህን ልዩና🤩 ተስማሚ ጸጉር ከርል መስሪያ (Hair Curler)  ማግኘት ይችላሉ ⤵️


ውስን ፍሬ ነው የቀረው 🔥🔥
< Limited Stock 🔥
           **💦 ዋጋ፦ ✅ 2,400 **ብር


🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-15 15:26:20+00:00,"💥Geemy  Professional Hair Clipper                                                                    ✂️የራስ ፀጉር እና ፂምን በስርአት እና በጥራት ለማስተካከል አስተማማኝ ማሽን

✂️በሚፈልጉት መጠን ለመቁረጥ መቀያየሪ ቁጥሮች ያሉት

✂️በአንድ ቻርጅ እስከ  5 ሰአት  የሚሰራ አስተማምኝ ባትሪ                                                                                                                 ✂️የባትሪውን ፐርሰንት የሚያሳይ                                                                                                                                    ✂️ጸጉርን በፈለጉት መጠን ለማስተካከል ቁጥሮች ያሉት                                                                          
      ዋጋ ፦ ✅  2,100 ብር 

አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-15 09:38:50+00:00,"💥Spa Gel Socks 

🔰ለእግር ልስላሴ 
🔰ለሚሰነጣጠቅ እግር
🔰ድርቀትን የሚያለሰልስ
🔰የሚታጠብ 

✅በቀን ከ20-30 ደቂቃ ብንጠቀመው የእግራችንን ልስላሴ ሙሉ በሙሉ መመለስ ይቻላል 

    💦 ዋጋ፦ ✅ 400 ብር

🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-14 18:47:10+00:00,"📣Arm skin protectors

👉Available colors:- grey and black

     💦 ዋጋ፦ ✅ 350 ብር

🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-14 10:35:36+00:00,"💥Fragrance World BaraKKat Rouge 540 Eau De Parfum 100 ml / 3.4 fl oz for Women and men's

🥢100ml

🥢 Natural spray      

👉ይጠቀሙት ይወዱታል


💦 ዋጋ፦ 2,400 ቡር ✅  

ውስን ፍሬ ነው የቀረው 🔥🔥
< Limited Stock 🔥
           

♦️አድራሻ👇
📍 ቁ.1⃣♦️ :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

📍 ቁ.2⃣♦️ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📍ቁ.3⃣♦️አድራሻ👇
ቁ4:- ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ➡️ @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-13 17:28:26+00:00,"📣ነገ እሁድ ሙሉ ቀን ከጠዋት 3:00 አስከ ምሽት 1:00

📣#የፒያሳ እና #መገናኛ ቅርጫፍ ክፍት ነው

🏢 አድራሻ👉
1️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ
ቁ04

2️⃣.📌 :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316


 🚛 ሱቅ መተው መግዛት ላልቻላችሁ #በነፃ  በሞተረኞች ያሉበት እናደርሳለን

🏢 አድራሻ👉
1️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

  ▓▒░E - COMMERCE ADDIS"
2024-04-13 10:18:41+00:00,"💥 5 in 1 Beauty Care Massager 
🔰ለአጠቃቀም ቀላል ውበትን የሚያላበስ አዲስ ዘመናዊ የፊት ማፅጃ 

✔️ለመታጠቢያ ሁነኛ ተመራጭ
✔️የሞተ ቆዳ የሚያነሳ
✔️የቆዳ መሸብሸብን ይከላከላል
✔️ለስላሳ እና ውብ ፊት ያላብሳል 
✔️የደም ዝውውርን ውጤታማ በሆነ መንገድ የሚያፋጥን 
✔️ እንዲሁም የተዘጋ ቀዳዳዎችን ፣ ዘይትን ፣ እና ሌሎች አላስፈላጊ ነገሮችን በቀላሉ ያስወግዳል 
✔️ለሁሉም ፆታ የሚሆን 
✔️በባትሪ መስራቱ ከቦታ ቦታ ይዞ ለመንቀሳቀስ ተመራጭ ያደርገዋል 

#አምስት_ተቀያያሪ_ብሩሾች_ያሉት 
🚩የሞተ ቆዳ ማራገፊያ ብሩሽ 
🚩ሜካፕ ስፖንጅ ብሩሽ
🚩የፊት ማለስለሻ ብሩሽ
🚩ማሳጅ ማድረጊያ ብሩሽ
🚩የፊት ቆዳ ማፅጃ ብሩሽ

💦 ዋጋ፦ ✅ 650 ብር

 "
2024-04-12 18:16:54+00:00,"🌞🦶🌞የእግር ማሳጀር (Foot bath massager) 🌞🦶🌞 

🤦‍♂ ብዙ ጊዜ በስራ ላይ ለሚቆሙ ሰዎች ፣ የተረከዝ መሰነጣጠቅ እና በእድሜ ለደከሙ እግር የሚሆን  መፍትሄ ይዘንሎት መተናል።

🦵 የአኩፓንቸር ነጥቦችን ሙሉ በሙሉ በማሸት የደም ዝውውርን ከፍ ማድረግ እና ሰላማዊ እንቅልፍ እንዲያገኙ ይረዳዎታል

🦵የታመሙ ተረከዞችን እና ጣቶችን ለማስታገስ

🦵የደከሙ እግሮችን ለመንከባከብ እና ለማከም የሚረዱ ለስላሳ እና የሚያነቃቁ አረፋዎች የያዘ

🛍Foot bath massager በመጠቀም የእግሮን ጤና እና ልስላሴ ይጠብቁ

👉 heat automatically
👉 shake massage
👉 gas wave oxygenated
👉 infrared physiotherapy 
👍 ለቁርጥማት ለተረከዝ ህመም ፍቱን የሆነ
👍 ለሪህ
👍 ዉበትን ለመጠበቅ የሚስማማ 
👍 ለእግር መዛል ለ ተረከዝ ቁርጥማት 
👍 ለ ደም መርጋት የ ደም ስር መፍታታትን የሚያመጣ

         💦 ዋጋ፦4,800 ብር ✅

♦️አድራሻ👇
📍 ቁ.1⃣♦️ :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

📍 ቁ.2⃣♦️ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📍ቁ.3⃣♦️አድራሻ👇
ቁ4:- ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ👉 @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-12 04:41:35+00:00,"ያለሙያ በ10ደቂቃ⏱ ጸጉርን በማበጠር የሚተኩስ  ዘመናዊ ማበጠሪያ
💥Straight Comb Hair stylist🙎‍♀️👱‍♀️"
2024-04-12 04:41:35+00:00,"ያለሙያ በ10ደቂቃ⏱ ጸጉርን በማበጠር የሚተኩስ  ዘመናዊ ማበጠሪያ እንዳለ ያውቃሉ? 

💥Straight Comb Hair stylist💥 

‼️ምንም ኣይነት ድምፅ የሌለው ‼️ 

ሁሉንም አይነት ጸጉር ያለ ልፋት💯 በሙቀት የሚያስውብ ✅ 

🔹ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው 

🔹ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ 



               💦 ዋጋ፦ ✅ 1200 ብር


አድራሻ፡-ቁጥር 1 መገናኛ መተባበር ህንጻ 3ፎቅ ቁ 316 

ቁጥር 2 ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11 

ለማዘዝ እነዚን ቁጥሮች ይጠቀሙ⤵️ 

   📱0970259898
   📱0912111590 

Telegram https://t.me/Ecommerceaddis 

በቀጥታ ለማዘዝ👉 @Order_now8 

▓▒░E - COMMERCE ADDIS ░▒▓"
2024-04-11 11:49:48+00:00,"💥2in1 long hundled bath brush

👉ለአያያዝ ምቹ 
👉በቀላሉ የማንደርስበትን የጀርባ ክፍል ለማሸት ተመራጭ
👉ለቆዳ ተስማሚ የሆነ ብሩሽ
👉በሁለቱም በኩል የሚያሽ

💦 ዋጋ፦ ✅ 450 ብር

🔥🔥🔥ውስን ፍሬ ነው የቀረው
Limited Stock 🔥🔥

አድራሻ፡-ቁጥር 1 መገናኛ መተባበር ህንጻ 3ፎቅ ቁ 316 

ቁጥር 2 ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ👉 @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-11 05:08:52+00:00,"Posture Support Brace     
👉Great for Men & Women

✔️የጀርባ መጉበጥ ችግርን የሚቀርፍ

✔️ቀጥ ያለ እና ማራኪ ቁመና የሚያላብስ

✔️የጀርባ ፣ የአንገት እና የወገብ ጫና በመቀነስ ለህመምዎ መፈትሔ መስጠት

✔️በአጭር ጊዜ ውስጥ ከትከሻዎ ቀና ብለው እንዲሄዱ የሚረዳ ውጤታማ የሆነ፣ ለእንቅስቃሴ የሚመች፣ ለማንኛውም የእድሜ ክልል የሚሆን 

✔️በስራ ወቅት ከማንኛውም ልብስ ስር ለማድረግ የሚመች 

❤️ለዉጡ በተግባር የታየ የተሞከረ 

👉ከ21_90ቀን ሰፊ ለዉጥ የሚታይበት 

👉የራሱ ሪማይንደር/ አስታዋሽ  Vibration


         💦 ዋጋ፦ ✅ 750 ብር


♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥


🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-10 17:44:51+00:00,"❇️ **Modio MR10 Smart Watch**
        💯High Quality 

🚩New Model
🚩Model: MR10 

⚡የልብ ምትን ይለካል
⚡ምን ያህል ካሎሪ እንዳቃጠልን
⚡ስፖርት ስንሰራ ይቆጥርልናል
⚡ብዙ ሰአት ስንተኛ ይቀሰቅሰናል
⚡ስልካችን ሲጠፋ ለመፈለጊያ ያግዘናል
⚡ቴክስት መላክ እንዲሁም መቀበል የሚችሉበት
⚡ከስልክ ጋ በ Bluetooth ተገናኝቶ ስልክ መደወል እንዲሁም ማናገር ይቻላል 

✔️Double Starp 
✔️ Battery: 290mAh
✔️ Full Touch Screen 

⚡Bluetooth Calling
⚡Notifications
⚡Music & Camera Remote Control 
⚡Heart Rate Tracker 

#Package_Includes:
1× Smart Watch
1× Magnetic Charging cable
1× Manual
1× Leather Strap
1× Silicone Strap 

                💦 ዋጋ፦ ✅ 2950 ብር

  ♦️አድራሻ👇
📍 ቁ.1⃣♦️ :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

📍 ቁ.2⃣♦️ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📍ቁ.3⃣♦️አድራሻ👇
ቁ4:- ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ👉 @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-10 09:20:53+00:00,"❇️Onestep Hair Dryer & Styler 

✅  3 ጥቅሞችን አንድ ላይ የያዘ
     ♦️እያደረቀ የሚያበጥር

       
   ✔️ 1 ዕቃ 3 ጥቅም 
               ❶ ማድረቂያ ፣ 
               ❷ፔስትራ(ሰትሪት መስሪያ)፣
                ❸ከርል መስርያ
✔️3 የሙቀት መጠን  ያለው ለጠንካራ ለመካከለኛ ለሉጫ ፀጉርም ሚሆን 
✔️ጊዜ ቆጣቢ ፀጉርን በእሳት ከመጐዳት የሚከላከል
✔️ለልጆችም ለአዎቂ ተስማሚ የሆነ
✔️ ጥራቱ አስተማማኝ እና ለአጠቃቀም ቀላል 
✔️በቤትዎ እና ለፀጉር ቤት ተመራጭ

❇️ 3in1 One Step Hair Dryer & Styler 

👉 Curling Hair 
👉 Straightening Hair 
👉 Dry Hair 

             💦 ዋጋ፦ ✅ 1,500 ብር


♦️አድራሻ👇
📍 ቁ.1⃣♦️ :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

📍 ቁ.2⃣♦️ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📍ቁ.3⃣♦️አድራሻ👇
ቁ4:- ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ👉 @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-10 09:20:53+00:00,❇️ One step Hair Dryer & Styler
2024-04-09 15:17:10+00:00,"🌙እንኳን ለ1445ኛው የዒድ አልፈጥር በዓል በሰላም አደረሳችሁ።

🌙መልካም በዓል


📣#_ዛሬ_ሙሉ_ቀን ከጠዋት 3:00 አስከ ምሽት 1:00 ሁሉም ቅርጫፎቻችን  ክፍት ናቸው

🚛 ሱቅ መተው መግዛት ላልቻላችሁ በሞተረኞች ያሉበት #በነፃ እናደርሳለን"
2024-04-09 04:09:09+00:00,👉 cloth line
2024-04-09 04:09:09+00:00,"❇️  Retractable Clothesline Rope

🌀ልብስ በትንሽ ቦታ ማድረቅ የሚያስችል አስደናቂ ማስጫ

🚩Retractable Cloth line Rope
🚩በበረንዳ | በባኞ |በእቃቤት  ተገጥሞ አገልግሎት የሚሰጥ
🚩የማይዝግ ጠንካራ💯 የብረት ሽቦ ገመድ

🌀ብርድልብሶች |ጋቢ | ሱሪ  |ሸሚዞች | ሹራቦች የሚያሰጣ

🚩4.2ሜትር ርዝመት ያለው
🚩ገመዱ በራሱ የሚጠቀልል (Retractable Rope)

             💦 ዋጋ፦ ✅ 1,300 ብር


🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-08 04:21:42+00:00,"**✔️**Korean Body Scrub Sponge 
     👉የሞተ ቆዳን እንዲሁም ቆሻሻን ለማፅዳት ተመራጭ"
2024-04-08 04:21:42+00:00,"**✔️** **Magic Bath Sponge Dead Skin Removing Sponge**

👉 **የሞተ ቆዳን እንዲሁም ቆሻሻን ለማፅዳት ተመራጭ**

⚡️Super Soft Exfoliating Bath Sponge
⚡️Quick Keratin Cleansing
⚡️Easy to Use


                **💦 ዋጋ፦ ✅  200 ብር**

🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ👉 @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-07 10:17:15+00:00,"💥Crimson gracious home💥

💥......የጣሊያን ኦርጅናል ኮንፈርት....💥

👉አስተማማኝ ምቾት እና ጥራት ያለው

👉 1 ኮንፈርት

👉 1,  አንሶላ

👉 2 ትራስ 

👉 4የትራስ ጨርቅ

👉 ኪግግ ዛይዝ

👉በተለያዩ የቀለም አማራጮች የቀረበ
              
👉በነጭ እንዲሁም በቡኒ በተጨማሪም በግሬይ


     **💦 ዋጋ፦ ✅ 8,500 ብር **
         

🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-06 17:00:50+00:00,"🌙ዛሬ ነገ እሁድ ሙሉ ቀን ከጠዋት 3:00 አስከ ምሽት 1:00

📣የፒያሳው እና መገናኛ ቅርጫፍ ክፍት ነው

🏢 አድራሻ👉
1️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ
ቁ04

2️⃣.📌 :-መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316


 🚛 ሱቅ መተው መግዛት ላልቻላችሁ #በነፃ  በሞተረኞች ያሉበት እናደርሳለን

🏢 አድራሻ👉
1️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

  ▓▒░E - COMMERCE ADDIS"
2024-04-06 04:12:24+00:00,"🔥🥞🔥 Wass Metad ዋስ ምጣድ 🔥🥞

🧆ለእንጀራ

🍕ለፒዛ 

🫓 ለቆጮ

🥟 ለአንባሻ

🥞ለፓን ኬክ

🌮ለቂጣ ዘሮች በሙሉ መዋል ይችላል::

ውስን ፍሬ ነው የቀረው 🔥🔥
Limited Stock 🔥🔥
አንድ ሰው መግዛት የሚችለው ብዛት 1


     💥ውድ ደበዬቻችን 💥የአመዳን እናየፍሲካን በአልን💥  አስመልክተን እውነተኛ ቅናሽ አድርገናል👇👇👇👇

💦 ዋጋ፦14,300❌ 13,500 ✅ብር
 

አድራሻ፡-ቁጥር 1 መገናኛ መተባበር ህንጻ 3ፎቅ ቁ 316 

ቁጥር 2 ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11

📱0970259898
📱0912111590

Telegram https://t.me/Ecommerceaddis

በቀጥታ ለማዘዝ👉 @Order_now8

▓▒░E - COMMERCE ADDIS"
2024-04-05 18:56:30+00:00,"😉🔥Sutai Stove touch technology electric stove (ሱታይ ተች የኤሌክትሪክ ስቶቭ) 🔥😉 

💥 #የረመዳን_እናየፋሲካ_ታላቅ_ቅናሽ💥

⏲ Touch screen control system

🔥 7000 watt

🐌 ለአጠቃቀም በጣም ምቹ እና ዘመናዊ

🌬🔥ከመጠን በላይ እንዳይግል መከላከያ ያለው

☔️ ቆሻሻ የማይዝ

    💥ውድ ደበዬቻችን 💥የአመዳን እናየፍሲካን በአልን💥  አስመልክተን እውነተኛ ቅናሽ አድርገናል👇👇👇👇

💦 ዋጋ፦7,400❌ 6,500 ✅ብር
    

🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-05 10:51:04+00:00,💥 2 in1 Electric Incense Burner💥
2024-04-05 10:50:21+00:00,"💥 2 in1 Electric Incense Burner💥

✔️ የኤሌክትሪክ ጋቻ 
✔️ እጣን ያጨሱበታል በተጨማሪም የጠረንጴዛ መብራትም ይሆናል
✔️ መብራቱንና ጋቻውን ለየብቻ መጠቀም ይቻላል



♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥


💦 ዋጋ፦ ✅ 1,450 ብር


🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
2024-04-04 16:44:17+00:00,"💥..... KITCHENWARE SET.......💥 

👉  ከፍተኛ ሙቀት ከሚቋቋም ሲልከን የተሰሩ 
👉  ኪችንዎን ሙሉ የሚያደርጉ
👉 የማይጫጫሩ የማይመነችኩ
👉 11 ማማሰያና ጭልፋዎች
👉 4 በሴራሚክ የተለበጡ ቢላዎች
👉 አንድ የዳቦ መቁረጫ መጋዝ ቢላ
👉 አንድ መቀስ
👉 አንድ የማይጫጫር ጠንካራ መክተፊያ
👉 ከማስቀመጫቸው ጋር 

🎯 ውስን ፍሬ ነው 

    💦 ዋጋ፦ ✅ 3,200 ብር



🏢 አድራሻ👉
1️⃣.📌.መገናኛ መተባበር ሕንፃ 3ኛ ፎቅ ቢሮ ቁ316

2️⃣.📌-ሳር ቤት ካናዳ ኤምባሲ ፊትለፊት ሸዋ ሱፐርማርኬት ያለበት ህንፃ 2ኛ ፎቅ ቢሮ ቁ11


3️⃣.📌ፒያሳ ጣይቱ ሆቴል ጊቢ ውስጥ ቢሮ ቁ04

ለማዘዝ  እነዚን ቁጥሮች ይጠቀሙ🔽

                          📱0970259898
                          📱0912111590

🔖
💬በቀጥታ ለማዘዝ➡️ @Order_now8

Telegram https://t.me/Ecommerceaddis

▓▒░E - COMMERCE ADDIS"
